longitude,latitude,FID_1,layer,Count_,Avg_ID,Avg_X_MIN,Avg_X_MAX,Avg_Y_MIN,Avg_Y_MAX,Avg_1st_va,Avg_2nd_va,Avg_5th_va,Avg_6th_va,location,Avg_longit,Avg_latitu
-83.41666667,19.58333333,15471,0,1,15471,0,-83.33333333,19.5,0,19,83,4,3,198343,-83.41666666,19.58333333
-83.25,19.58333333,15472,0,1,15472,0,-83.16666666,19.5,0,19,83,5,3,198353,-83.25,19.58333333
-83.08333333,19.58333333,15473,0,1,15473,0,-83,19.5,0,19,83,6,3,198363,-83.08333333,19.58333333
-82.91666667,19.58333333,15474,0,1,15474,-83,-82.83333333,19.5,0,19,82,1,3,198213,-82.91666666,19.58333333
-82.75,19.58333333,15475,0,1,15475,0,-82.66666666,19.5,0,19,82,2,3,198223,-82.75,19.58333333
-82.58333333,19.58333333,15476,0,1,15476,0,-82.5,19.5,0,19,82,3,3,198233,-82.58333333,19.58333333
-82.41666667,19.58333333,15477,0,1,15477,0,-82.33333333,19.5,0,19,82,4,3,198243,-82.41666666,19.58333333
-82.25,19.58333333,15478,0,1,15478,0,-82.16666666,19.5,0,19,82,5,3,198253,-82.25,19.58333333
-82.08333333,19.58333333,15479,0,1,15479,0,-82,19.5,0,19,82,6,3,198263,-82.08333333,19.58333333
-81.91666667,19.58333333,15480,0,1,15480,-82,-81.83333333,19.5,0,19,81,1,3,198113,-81.91666666,19.58333333
-81.75,19.58333333,15481,0,1,15481,0,-81.66666666,19.5,0,19,81,2,3,198123,-81.75,19.58333333
-81.58333333,19.58333333,15482,0,1,15482,0,-81.5,19.5,0,19,81,3,3,198133,-81.58333333,19.58333333
-81.41666667,19.58333333,15483,0,1,15483,0,-81.33333333,19.5,0,19,81,4,3,198143,-81.41666666,19.58333333
-81.25,19.58333333,15484,0,1,15484,0,-81.16666666,19.5,0,19,81,5,3,198153,-81.25,19.58333333
-81.08333333,19.58333333,15485,0,1,15485,0,-81,19.5,0,19,81,6,3,198163,-81.08333333,19.58333333
-80.91666667,19.58333333,15486,0,1,15486,-81,-80.83333333,19.5,0,19,80,1,3,198013,-80.91666666,19.58333333
-80.75,19.58333333,15487,0,1,15487,0,-80.66666666,19.5,0,19,80,2,3,198023,-80.75,19.58333333
-80.58333333,19.58333333,15488,0,1,15488,0,-80.5,19.5,0,19,80,3,3,198033,-80.58333333,19.58333333
-80.41666667,19.58333333,15489,0,1,15489,0,-80.33333333,19.5,0,19,80,4,3,198043,-80.41666666,19.58333333
-80.25,19.58333333,15490,0,1,15490,0,-80.16666666,19.5,0,19,80,5,3,198053,-80.25,19.58333333
-80.08322049,19.58233159,15491,0,1,15491,0,-80,19.5,0,19,80,6,3,198063,-80.08333333,19.58333333
-79.91666667,19.58333333,15492,0,1,15492,-80,-79.83333333,19.5,0,19,79,1,3,197913,-79.91666666,19.58333333
-79.75,19.58333333,15493,0,1,15493,0,-79.66666666,19.5,0,19,79,2,3,197923,-79.75,19.58333333
-79.58333333,19.58333333,15494,0,1,15494,0,-79.5,19.5,0,19,79,3,3,197933,-79.58333333,19.58333333
-79.41666667,19.58333333,15495,0,1,15495,0,-79.33333333,19.5,0,19,79,4,3,197943,-79.41666666,19.58333333
-79.25,19.58333333,15496,0,1,15496,0,-79.16666666,19.5,0,19,79,5,3,197953,-79.25,19.58333333
-79.08333333,19.58333333,15497,0,1,15497,0,-79,19.5,0,19,79,6,3,197963,-79.08333333,19.58333333
-96.24178325,19.41822483,15520,0,1,15520,0,-96.16666667,19.33333333,0,19,96,5,4,199654,-96.25,19.41666666
-96.08333333,19.41666667,15521,0,1,15521,0,-96,19.33333333,0,19,96,6,4,199664,-96.08333333,19.41666666
-95.91666667,19.41666667,15522,0,1,15522,-96,-95.83333333,19.33333333,0,19,95,1,4,199514,-95.91666667,19.41666666
-95.75,19.41666667,15523,0,1,15523,0,-95.66666667,19.33333333,0,19,95,2,4,199524,-95.75,19.41666666
-95.58333333,19.41666667,15524,0,1,15524,0,-95.5,19.33333333,0,19,95,3,4,199534,-95.58333333,19.41666666
-95.41666667,19.41666667,15525,0,1,15525,0,-95.33333333,19.33333333,0,19,95,4,4,199544,-95.41666667,19.41666666
-95.25,19.41666667,15526,0,1,15526,0,-95.16666667,19.33333333,0,19,95,5,4,199554,-95.25,19.41666666
-95.08333333,19.41666667,15527,0,1,15527,0,-95,19.33333333,0,19,95,6,4,199564,-95.08333333,19.41666666
-94.91666667,19.41666667,15528,0,1,15528,-95,-94.83333333,19.33333333,0,19,94,1,4,199414,-94.91666667,19.41666666
-94.75,19.41666667,15529,0,1,15529,0,-94.66666667,19.33333333,0,19,94,2,4,199424,-94.75,19.41666666
-94.58333333,19.41666667,15530,0,1,15530,0,-94.5,19.33333333,0,19,94,3,4,199434,-94.58333333,19.41666666
-94.41666667,19.41666667,15531,0,1,15531,0,-94.33333333,19.33333333,0,19,94,4,4,199444,-94.41666667,19.41666666
-94.25,19.41666667,15532,0,1,15532,0,-94.16666667,19.33333333,0,19,94,5,4,199454,-94.25,19.41666666
-94.08333333,19.41666667,15533,0,1,15533,0,-94,19.33333333,0,19,94,6,4,199464,-94.08333333,19.41666666
-93.91666667,19.41666667,15534,0,1,15534,-94,-93.83333333,19.33333333,0,19,93,1,4,199314,-93.91666667,19.41666666
-93.75,19.41666667,15535,0,1,15535,0,-93.66666667,19.33333333,0,19,93,2,4,199324,-93.75,19.41666666
-93.58333333,19.41666667,15536,0,1,15536,0,-93.5,19.33333333,0,19,93,3,4,199334,-93.58333333,19.41666666
-93.41666667,19.41666667,15537,0,1,15537,0,-93.33333333,19.33333333,0,19,93,4,4,199344,-93.41666667,19.41666666
-93.25,19.41666667,15538,0,1,15538,0,-93.16666667,19.33333333,0,19,93,5,4,199354,-93.25,19.41666666
-93.08333333,19.41666667,15539,0,1,15539,0,-93,19.33333333,0,19,93,6,4,199364,-93.08333333,19.41666666
-92.91666667,19.41666667,15540,0,1,15540,-93,-92.83333333,19.33333333,0,19,92,1,4,199214,-92.91666667,19.41666666
-92.75,19.41666667,15541,0,1,15541,0,-92.66666667,19.33333333,0,19,92,2,4,199224,-92.75,19.41666666
-92.58333333,19.41666667,15542,0,1,15542,0,-92.5,19.33333333,0,19,92,3,4,199234,-92.58333333,19.41666666
-92.41666667,19.41666667,15543,0,1,15543,0,-92.33333333,19.33333333,0,19,92,4,4,199244,-92.41666667,19.41666666
-92.25,19.41666667,15544,0,1,15544,0,-92.16666667,19.33333333,0,19,92,5,4,199254,-92.25,19.41666666
-92.08333333,19.41666667,15545,0,1,15545,0,-92,19.33333333,0,19,92,6,4,199264,-92.08333333,19.41666666
-91.91666667,19.41666667,15546,0,1,15546,-92,-91.83333333,19.33333333,0,19,91,1,4,199114,-91.91666667,19.41666666
-91.75,19.41666667,15547,0,1,15547,0,-91.66666667,19.33333333,0,19,91,2,4,199124,-91.75,19.41666666
-91.58333333,19.41666667,15548,0,1,15548,0,-91.5,19.33333333,0,19,91,3,4,199134,-91.58333333,19.41666666
-91.41666667,19.41666667,15549,0,1,15549,0,-91.33333333,19.33333333,0,19,91,4,4,199144,-91.41666666,19.41666666
-91.25,19.41666667,15550,0,1,15550,0,-91.16666666,19.33333333,0,19,91,5,4,199154,-91.25,19.41666666
-91.08333333,19.41666667,15551,0,1,15551,0,-91,19.33333333,0,19,91,6,4,199164,-91.08333333,19.41666666
-90.91666667,19.41666667,15552,0,1,15552,-91,-90.83333333,19.33333333,0,19,90,1,4,199014,-90.91666666,19.41666666
-90.77285314,19.42093567,15553,0,1,15553,0,-90.66666666,19.33333333,0,19,90,2,4,199024,-90.75,19.41666666
-87.56670872,19.37133116,15572,0,1,15572,0,-87.5,19.33333333,0,19,87,3,4,198734,-87.58333333,19.41666666
-87.41011927,19.41075598,15573,0,1,15573,0,-87.33333333,19.33333333,0,19,87,4,4,198744,-87.41666666,19.41666666
-87.25,19.41666667,15574,0,1,15574,0,-87.16666666,19.33333333,0,19,87,5,4,198754,-87.25,19.41666666
-87.08333333,19.41666667,15575,0,1,15575,0,-87,19.33333333,0,19,87,6,4,198764,-87.08333333,19.41666666
-86.91666667,19.41666667,15576,0,1,15576,-87,-86.83333333,19.33333333,0,19,86,1,4,198614,-86.91666666,19.41666666
-86.75,19.41666667,15577,0,1,15577,0,-86.66666666,19.33333333,0,19,86,2,4,198624,-86.75,19.41666666
-86.58333333,19.41666667,15578,0,1,15578,0,-86.5,19.33333333,0,19,86,3,4,198634,-86.58333333,19.41666666
-86.41666667,19.41666667,15579,0,1,15579,0,-86.33333333,19.33333333,0,19,86,4,4,198644,-86.41666666,19.41666666
-86.25,19.41666667,15580,0,1,15580,0,-86.16666666,19.33333333,0,19,86,5,4,198654,-86.25,19.41666666
-86.08333333,19.41666667,15581,0,1,15581,0,-86,19.33333333,0,19,86,6,4,198664,-86.08333333,19.41666666
-85.91666667,19.41666667,15582,0,1,15582,-86,-85.83333333,19.33333333,0,19,85,1,4,198514,-85.91666666,19.41666666
-85.75,19.41666667,15583,0,1,15583,0,-85.66666666,19.33333333,0,19,85,2,4,198524,-85.75,19.41666666
-85.58333333,19.41666667,15584,0,1,15584,0,-85.5,19.33333333,0,19,85,3,4,198534,-85.58333333,19.41666666
-85.41666667,19.41666667,15585,0,1,15585,0,-85.33333333,19.33333333,0,19,85,4,4,198544,-85.41666666,19.41666666
-85.25,19.41666667,15586,0,1,15586,0,-85.16666666,19.33333333,0,19,85,5,4,198554,-85.25,19.41666666
-85.08333333,19.41666667,15587,0,1,15587,0,-85,19.33333333,0,19,85,6,4,198564,-85.08333333,19.41666666
-84.91666667,19.41666667,15588,0,1,15588,-85,-84.83333333,19.33333333,0,19,84,1,4,198414,-84.91666666,19.41666666
-84.75,19.41666667,15589,0,1,15589,0,-84.66666666,19.33333333,0,19,84,2,4,198424,-84.75,19.41666666
-84.58333333,19.41666667,15590,0,1,15590,0,-84.5,19.33333333,0,19,84,3,4,198434,-84.58333333,19.41666666
-84.41666667,19.41666667,15591,0,1,15591,0,-84.33333333,19.33333333,0,19,84,4,4,198444,-84.41666666,19.41666666
-84.25,19.41666667,15592,0,1,15592,0,-84.16666666,19.33333333,0,19,84,5,4,198454,-84.25,19.41666666
-84.08333333,19.41666667,15593,0,1,15593,0,-84,19.33333333,0,19,84,6,4,198464,-84.08333333,19.41666666
-83.91666667,19.41666667,15594,0,1,15594,-84,-83.83333333,19.33333333,0,19,83,1,4,198314,-83.91666666,19.41666666
-83.75,19.41666667,15595,0,1,15595,0,-83.66666666,19.33333333,0,19,83,2,4,198324,-83.75,19.41666666
-83.58333333,19.41666667,15596,0,1,15596,0,-83.5,19.33333333,0,19,83,3,4,198334,-83.58333333,19.41666666
-83.41666667,19.41666667,15597,0,1,15597,0,-83.33333333,19.33333333,0,19,83,4,4,198344,-83.41666666,19.41666666
-83.25,19.41666667,15598,0,1,15598,0,-83.16666666,19.33333333,0,19,83,5,4,198354,-83.25,19.41666666
-83.08333333,19.41666667,15599,0,1,15599,0,-83,19.33333333,0,19,83,6,4,198364,-83.08333333,19.41666666
-82.91666667,19.41666667,15600,0,1,15600,-83,-82.83333333,19.33333333,0,19,82,1,4,198214,-82.91666666,19.41666666
-82.75,19.41666667,15601,0,1,15601,0,-82.66666666,19.33333333,0,19,82,2,4,198224,-82.75,19.41666666
-82.58333333,19.41666667,15602,0,1,15602,0,-82.5,19.33333333,0,19,82,3,4,198234,-82.58333333,19.41666666
-82.41666667,19.41666667,15603,0,1,15603,0,-82.33333333,19.33333333,0,19,82,4,4,198244,-82.41666666,19.41666666
-82.25,19.41666667,15604,0,1,15604,0,-82.16666666,19.33333333,0,19,82,5,4,198254,-82.25,19.41666666
-82.08333333,19.41666667,15605,0,1,15605,0,-82,19.33333333,0,19,82,6,4,198264,-82.08333333,19.41666666
-81.91666667,19.41666667,15606,0,1,15606,-82,-81.83333333,19.33333333,0,19,81,1,4,198114,-81.91666666,19.41666666
-81.75,19.41666667,15607,0,1,15607,0,-81.66666666,19.33333333,0,19,81,2,4,198124,-81.75,19.41666666
-81.58333333,19.41666667,15608,0,1,15608,0,-81.5,19.33333333,0,19,81,3,4,198134,-81.58333333,19.41666666
-81.418728,19.41994451,15609,0,1,15609,0,-81.33333333,19.33333333,0,19,81,4,4,198144,-81.41666666,19.41666666
-81.251965,19.42240684,15610,0,1,15610,0,-81.16666666,19.33333333,0,19,81,5,4,198154,-81.25,19.41666666
-81.08063564,19.42123987,15611,0,1,15611,0,-81,19.33333333,0,19,81,6,4,198164,-81.08333333,19.41666666
-80.91666667,19.41666667,15612,0,1,15612,-81,-80.83333333,19.33333333,0,19,80,1,4,198014,-80.91666666,19.41666666
-80.75,19.41666667,15613,0,1,15613,0,-80.66666666,19.33333333,0,19,80,2,4,198024,-80.75,19.41666666
-80.58333333,19.41666667,15614,0,1,15614,0,-80.5,19.33333333,0,19,80,3,4,198034,-80.58333333,19.41666666
-80.41666667,19.41666667,15615,0,1,15615,0,-80.33333333,19.33333333,0,19,80,4,4,198044,-80.41666666,19.41666666
-80.25,19.41666667,15616,0,1,15616,0,-80.16666666,19.33333333,0,19,80,5,4,198054,-80.25,19.41666666
-80.08333333,19.41666667,15617,0,1,15617,0,-80,19.33333333,0,19,80,6,4,198064,-80.08333333,19.41666666
-79.91666667,19.41666667,15618,0,1,15618,-80,-79.83333333,19.33333333,0,19,79,1,4,197914,-79.91666666,19.41666666
-79.75,19.41666667,15619,0,1,15619,0,-79.66666666,19.33333333,0,19,79,2,4,197924,-79.75,19.41666666
-79.58333333,19.41666667,15620,0,1,15620,0,-79.5,19.33333333,0,19,79,3,4,197934,-79.58333333,19.41666666
-79.41666667,19.41666667,15621,0,1,15621,0,-79.33333333,19.33333333,0,19,79,4,4,197944,-79.41666666,19.41666666
-79.25,19.41666667,15622,0,1,15622,0,-79.16666666,19.33333333,0,19,79,5,4,197954,-79.25,19.41666666
-79.08333333,19.41666667,15623,0,1,15623,0,-79,19.33333333,0,19,79,6,4,197964,-79.08333333,19.41666666
-96.21702173,19.29788709,15646,0,1,15646,0,-96.16666667,19.16666666,0,19,96,5,5,199655,-96.25,19.25
-96.07820306,19.25549876,15647,0,1,15647,0,-96,19.16666666,0,19,96,6,5,199665,-96.08333333,19.25
-95.91666667,19.25,15648,0,1,15648,-96,-95.83333333,19.16666666,0,19,95,1,5,199515,-95.91666667,19.25
-95.75,19.25,15649,0,1,15649,0,-95.66666667,19.16666666,0,19,95,2,5,199525,-95.75,19.25
-95.58333333,19.25,15650,0,1,15650,0,-95.5,19.16666666,0,19,95,3,5,199535,-95.58333333,19.25
-95.41666667,19.25,15651,0,1,15651,0,-95.33333333,19.16666666,0,19,95,4,5,199545,-95.41666667,19.25
-95.25,19.25,15652,0,1,15652,0,-95.16666667,19.16666666,0,19,95,5,5,199555,-95.25,19.25
-95.08333333,19.25,15653,0,1,15653,0,-95,19.16666666,0,19,95,6,5,199565,-95.08333333,19.25
-94.91666667,19.25,15654,0,1,15654,-95,-94.83333333,19.16666666,0,19,94,1,5,199415,-94.91666667,19.25
-94.75,19.25,15655,0,1,15655,0,-94.66666667,19.16666666,0,19,94,2,5,199425,-94.75,19.25
-94.58333333,19.25,15656,0,1,15656,0,-94.5,19.16666666,0,19,94,3,5,199435,-94.58333333,19.25
-94.41666667,19.25,15657,0,1,15657,0,-94.33333333,19.16666666,0,19,94,4,5,199445,-94.41666667,19.25
-94.25,19.25,15658,0,1,15658,0,-94.16666667,19.16666666,0,19,94,5,5,199455,-94.25,19.25
-94.08333333,19.25,15659,0,1,15659,0,-94,19.16666666,0,19,94,6,5,199465,-94.08333333,19.25
-93.91666667,19.25,15660,0,1,15660,-94,-93.83333333,19.16666666,0,19,93,1,5,199315,-93.91666667,19.25
-93.75,19.25,15661,0,1,15661,0,-93.66666667,19.16666666,0,19,93,2,5,199325,-93.75,19.25
-93.58333333,19.25,15662,0,1,15662,0,-93.5,19.16666666,0,19,93,3,5,199335,-93.58333333,19.25
-93.41666667,19.25,15663,0,1,15663,0,-93.33333333,19.16666666,0,19,93,4,5,199345,-93.41666667,19.25
-93.25,19.25,15664,0,1,15664,0,-93.16666667,19.16666666,0,19,93,5,5,199355,-93.25,19.25
-93.08333333,19.25,15665,0,1,15665,0,-93,19.16666666,0,19,93,6,5,199365,-93.08333333,19.25
-92.91666667,19.25,15666,0,1,15666,-93,-92.83333333,19.16666666,0,19,92,1,5,199215,-92.91666667,19.25
-92.75,19.25,15667,0,1,15667,0,-92.66666667,19.16666666,0,19,92,2,5,199225,-92.75,19.25
-92.58333333,19.25,15668,0,1,15668,0,-92.5,19.16666666,0,19,92,3,5,199235,-92.58333333,19.25
-92.41666667,19.25,15669,0,1,15669,0,-92.33333333,19.16666666,0,19,92,4,5,199245,-92.41666667,19.25
-92.25,19.25,15670,0,1,15670,0,-92.16666667,19.16666666,0,19,92,5,5,199255,-92.25,19.25
-92.08333333,19.25,15671,0,1,15671,0,-92,19.16666666,0,19,92,6,5,199265,-92.08333333,19.25
-91.91666667,19.25,15672,0,1,15672,-92,-91.83333333,19.16666666,0,19,91,1,5,199115,-91.91666667,19.25
-91.75,19.25,15673,0,1,15673,0,-91.66666667,19.16666666,0,19,91,2,5,199125,-91.75,19.25
-91.58333333,19.25,15674,0,1,15674,0,-91.5,19.16666666,0,19,91,3,5,199135,-91.58333333,19.25
-91.41666667,19.25,15675,0,1,15675,0,-91.33333333,19.16666666,0,19,91,4,5,199145,-91.41666666,19.25
-91.25,19.25,15676,0,1,15676,0,-91.16666666,19.16666666,0,19,91,5,5,199155,-91.25,19.25
-91.08333333,19.25,15677,0,1,15677,0,-91,19.16666666,0,19,91,6,5,199165,-91.08333333,19.25
-90.924427,19.25904229,15678,0,1,15678,-91,-90.83333333,19.16666666,0,19,90,1,5,199015,-90.91666666,19.25
-90.79899856,19.3032876,15679,0,1,15679,0,-90.66666666,19.16666666,0,19,90,2,5,199025,-90.75,19.25
-87.67421554,19.2281224,15697,0,1,15697,0,-87.66666666,19.16666666,0,19,87,2,5,198725,-87.75,19.25
-87.59045965,19.26207342,15698,0,1,15698,0,-87.5,19.16666666,0,19,87,3,5,198735,-87.58333333,19.25
-87.41371109,19.24752839,15699,0,1,15699,0,-87.33333333,19.16666666,0,19,87,4,5,198745,-87.41666666,19.25
-87.25,19.25,15700,0,1,15700,0,-87.16666666,19.16666666,0,19,87,5,5,198755,-87.25,19.25
-87.08333333,19.25,15701,0,1,15701,0,-87,19.16666666,0,19,87,6,5,198765,-87.08333333,19.25
-86.91666667,19.25,15702,0,1,15702,-87,-86.83333333,19.16666666,0,19,86,1,5,198615,-86.91666666,19.25
-86.75,19.25,15703,0,1,15703,0,-86.66666666,19.16666666,0,19,86,2,5,198625,-86.75,19.25
-86.58333333,19.25,15704,0,1,15704,0,-86.5,19.16666666,0,19,86,3,5,198635,-86.58333333,19.25
-86.41666667,19.25,15705,0,1,15705,0,-86.33333333,19.16666666,0,19,86,4,5,198645,-86.41666666,19.25
-86.25,19.25,15706,0,1,15706,0,-86.16666666,19.16666666,0,19,86,5,5,198655,-86.25,19.25
-86.08333333,19.25,15707,0,1,15707,0,-86,19.16666666,0,19,86,6,5,198665,-86.08333333,19.25
-85.91666667,19.25,15708,0,1,15708,-86,-85.83333333,19.16666666,0,19,85,1,5,198515,-85.91666666,19.25
-85.75,19.25,15709,0,1,15709,0,-85.66666666,19.16666666,0,19,85,2,5,198525,-85.75,19.25
-85.58333333,19.25,15710,0,1,15710,0,-85.5,19.16666666,0,19,85,3,5,198535,-85.58333333,19.25
-85.41666667,19.25,15711,0,1,15711,0,-85.33333333,19.16666666,0,19,85,4,5,198545,-85.41666666,19.25
-85.25,19.25,15712,0,1,15712,0,-85.16666666,19.16666666,0,19,85,5,5,198555,-85.25,19.25
-85.08333333,19.25,15713,0,1,15713,0,-85,19.16666666,0,19,85,6,5,198565,-85.08333333,19.25
-84.91666667,19.25,15714,0,1,15714,-85,-84.83333333,19.16666666,0,19,84,1,5,198415,-84.91666666,19.25
-84.75,19.25,15715,0,1,15715,0,-84.66666666,19.16666666,0,19,84,2,5,198425,-84.75,19.25
-84.58333333,19.25,15716,0,1,15716,0,-84.5,19.16666666,0,19,84,3,5,198435,-84.58333333,19.25
-84.41666667,19.25,15717,0,1,15717,0,-84.33333333,19.16666666,0,19,84,4,5,198445,-84.41666666,19.25
-84.25,19.25,15718,0,1,15718,0,-84.16666666,19.16666666,0,19,84,5,5,198455,-84.25,19.25
-84.08333333,19.25,15719,0,1,15719,0,-84,19.16666666,0,19,84,6,5,198465,-84.08333333,19.25
-83.91666667,19.25,15720,0,1,15720,-84,-83.83333333,19.16666666,0,19,83,1,5,198315,-83.91666666,19.25
-83.75,19.25,15721,0,1,15721,0,-83.66666666,19.16666666,0,19,83,2,5,198325,-83.75,19.25
-83.58333333,19.25,15722,0,1,15722,0,-83.5,19.16666666,0,19,83,3,5,198335,-83.58333333,19.25
-83.41666667,19.25,15723,0,1,15723,0,-83.33333333,19.16666666,0,19,83,4,5,198345,-83.41666666,19.25
-83.25,19.25,15724,0,1,15724,0,-83.16666666,19.16666666,0,19,83,5,5,198355,-83.25,19.25
-83.08333333,19.25,15725,0,1,15725,0,-83,19.16666666,0,19,83,6,5,198365,-83.08333333,19.25
-82.91666667,19.25,15726,0,1,15726,-83,-82.83333333,19.16666666,0,19,82,1,5,198215,-82.91666666,19.25
-82.75,19.25,15727,0,1,15727,0,-82.66666666,19.16666666,0,19,82,2,5,198225,-82.75,19.25
-82.58333333,19.25,15728,0,1,15728,0,-82.5,19.16666666,0,19,82,3,5,198235,-82.58333333,19.25
-82.41666667,19.25,15729,0,1,15729,0,-82.33333333,19.16666666,0,19,82,4,5,198245,-82.41666666,19.25
-82.25,19.25,15730,0,1,15730,0,-82.16666666,19.16666666,0,19,82,5,5,198255,-82.25,19.25
-82.08333333,19.25,15731,0,1,15731,0,-82,19.16666666,0,19,82,6,5,198265,-82.08333333,19.25
-81.91666667,19.25,15732,0,1,15732,-82,-81.83333333,19.16666666,0,19,81,1,5,198115,-81.91666666,19.25
-81.75,19.25,15733,0,1,15733,0,-81.66666666,19.16666666,0,19,81,2,5,198125,-81.75,19.25
-81.58333333,19.25,15734,0,1,15734,0,-81.5,19.16666666,0,19,81,3,5,198135,-81.58333333,19.25
-81.42095593,19.24610959,15735,0,1,15735,0,-81.33333333,19.16666666,0,19,81,4,5,198145,-81.41666666,19.25
-81.24958624,19.23143093,15736,0,1,15736,0,-81.16666666,19.16666666,0,19,81,5,5,198155,-81.25,19.25
-81.07794128,19.24221252,15737,0,1,15737,0,-81,19.16666666,0,19,81,6,5,198165,-81.08333333,19.25
-80.91666667,19.25,15738,0,1,15738,-81,-80.83333333,19.16666666,0,19,80,1,5,198015,-80.91666666,19.25
-80.75,19.25,15739,0,1,15739,0,-80.66666666,19.16666666,0,19,80,2,5,198025,-80.75,19.25
-80.58333333,19.25,15740,0,1,15740,0,-80.5,19.16666666,0,19,80,3,5,198035,-80.58333333,19.25
-80.41666667,19.25,15741,0,1,15741,0,-80.33333333,19.16666666,0,19,80,4,5,198045,-80.41666666,19.25
-80.25,19.25,15742,0,1,15742,0,-80.16666666,19.16666666,0,19,80,5,5,198055,-80.25,19.25
-80.08333333,19.25,15743,0,1,15743,0,-80,19.16666666,0,19,80,6,5,198065,-80.08333333,19.25
-79.91666667,19.25,15744,0,1,15744,-80,-79.83333333,19.16666666,0,19,79,1,5,197915,-79.91666666,19.25
-79.75,19.25,15745,0,1,15745,0,-79.66666666,19.16666666,0,19,79,2,5,197925,-79.75,19.25
-79.58333333,19.25,15746,0,1,15746,0,-79.5,19.16666666,0,19,79,3,5,197935,-79.58333333,19.25
-79.41666667,19.25,15747,0,1,15747,0,-79.33333333,19.16666666,0,19,79,4,5,197945,-79.41666666,19.25
-79.25,19.25,15748,0,1,15748,0,-79.16666666,19.16666666,0,19,79,5,5,197955,-79.25,19.25
-79.08333333,19.25,15749,0,1,15749,0,-79,19.16666666,0,19,79,6,5,197965,-79.08333333,19.25
-96.04748206,19.11680639,15773,0,1,15773,0,-96,19,0,19,96,6,6,199666,-96.08333333,19.08333333
-95.91160404,19.08730234,15774,0,1,15774,-96,-95.83333333,19,0,19,95,1,6,199516,-95.91666667,19.08333333
-95.75,19.08333333,15775,0,1,15775,0,-95.66666667,19,0,19,95,2,6,199526,-95.75,19.08333333
-95.58333333,19.08333333,15776,0,1,15776,0,-95.5,19,0,19,95,3,6,199536,-95.58333333,19.08333333
-95.41666667,19.08333333,15777,0,1,15777,0,-95.33333333,19,0,19,95,4,6,199546,-95.41666667,19.08333333
-95.25,19.08333333,15778,0,1,15778,0,-95.16666667,19,0,19,95,5,6,199556,-95.25,19.08333333
-95.08333333,19.08333333,15779,0,1,15779,0,-95,19,0,19,95,6,6,199566,-95.08333333,19.08333333
-94.91666667,19.08333333,15780,0,1,15780,-95,-94.83333333,19,0,19,94,1,6,199416,-94.91666667,19.08333333
-94.75,19.08333333,15781,0,1,15781,0,-94.66666667,19,0,19,94,2,6,199426,-94.75,19.08333333
-94.58333333,19.08333333,15782,0,1,15782,0,-94.5,19,0,19,94,3,6,199436,-94.58333333,19.08333333
-94.41666667,19.08333333,15783,0,1,15783,0,-94.33333333,19,0,19,94,4,6,199446,-94.41666667,19.08333333
-94.25,19.08333333,15784,0,1,15784,0,-94.16666667,19,0,19,94,5,6,199456,-94.25,19.08333333
-94.08333333,19.08333333,15785,0,1,15785,0,-94,19,0,19,94,6,6,199466,-94.08333333,19.08333333
-93.91666667,19.08333333,15786,0,1,15786,-94,-93.83333333,19,0,19,93,1,6,199316,-93.91666667,19.08333333
-93.75,19.08333333,15787,0,1,15787,0,-93.66666667,19,0,19,93,2,6,199326,-93.75,19.08333333
-93.58333333,19.08333333,15788,0,1,15788,0,-93.5,19,0,19,93,3,6,199336,-93.58333333,19.08333333
-93.41666667,19.08333333,15789,0,1,15789,0,-93.33333333,19,0,19,93,4,6,199346,-93.41666667,19.08333333
-93.25,19.08333333,15790,0,1,15790,0,-93.16666667,19,0,19,93,5,6,199356,-93.25,19.08333333
-93.08333333,19.08333333,15791,0,1,15791,0,-93,19,0,19,93,6,6,199366,-93.08333333,19.08333333
-92.91666667,19.08333333,15792,0,1,15792,-93,-92.83333333,19,0,19,92,1,6,199216,-92.91666667,19.08333333
-92.75,19.08333333,15793,0,1,15793,0,-92.66666667,19,0,19,92,2,6,199226,-92.75,19.08333333
-92.58333333,19.08333333,15794,0,1,15794,0,-92.5,19,0,19,92,3,6,199236,-92.58333333,19.08333333
-92.41666667,19.08333333,15795,0,1,15795,0,-92.33333333,19,0,19,92,4,6,199246,-92.41666667,19.08333333
-92.25,19.08333333,15796,0,1,15796,0,-92.16666667,19,0,19,92,5,6,199256,-92.25,19.08333333
-92.08333333,19.08333333,15797,0,1,15797,0,-92,19,0,19,92,6,6,199266,-92.08333333,19.08333333
-91.91666667,19.08333333,15798,0,1,15798,-92,-91.83333333,19,0,19,91,1,6,199116,-91.91666667,19.08333333
-91.75,19.08333333,15799,0,1,15799,0,-91.66666667,19,0,19,91,2,6,199126,-91.75,19.08333333
-91.58333333,19.08333333,15800,0,1,15800,0,-91.5,19,0,19,91,3,6,199136,-91.58333333,19.08333333
-91.41666667,19.08333333,15801,0,1,15801,0,-91.33333333,19,0,19,91,4,6,199146,-91.41666666,19.08333333
-91.25046848,19.08381806,15802,0,1,15802,0,-91.16666666,19,0,19,91,5,6,199156,-91.25,19.08333333
-91.09966611,19.11300814,15803,0,1,15803,0,-91,19,0,19,91,6,6,199166,-91.08333333,19.08333333
-90.97823923,19.15261447,15804,0,1,15804,-91,-90.83333333,19,0,19,90,1,6,199016,-90.91666666,19.08333333
